WATERBODY_ID,VERSION,DATE_RETRIEVED,UP_STREAM,DOWN_STREAM,IMMEDIATE_UP_STREAM,IMMEDIATE_DOWN_STREAM,CATCHMENT_LENGTH,WATERBODY_NAME,WB_TYPE_NAME,Easting,Northing,NGR,BB_MAX_X,BB_MAX_Y,BB_MIN_X,BB_MIN_Y,HMD_NAME
GB105033037610,2,13/09/2013,"GB105033038080, GB105033038100, GB105033038120, GB105033038150, GB105033038020, GB105033038030, GB105033038060, GB105033038030","GB105033042750, GB205033000070, GB205033047665, GB640523160000, GB530503300300, GB530503311300","GB105033038080, GB105033038100, GB105033038120, GB105033038150, GB105033038020, GB105033038030, GB105033038060, GB105033038030",GB105033042750,,Rhee (DS Wendy),River,538828,249252,TL3882849252,542895,254046,532260,247553,Heavily Modified
GB105033037620,2,13/09/2013,,"GB105033042750, GB205033000070, GB205033047665, GB640523160000, GB530503300300, GB530503311300",,GB105033042750,,Hobson's Brook,River,545494,255940,TL4549455940,545554,257286,544728,254218,Heavily Modified
GB105033037630,2,13/09/2013,,"GB105033037971, GB105033037972, GB105033037830, GB105033047921, GB105033047923, GB640523160000, GB530503300300, GB530503311300",,GB105033037830,,Clipstone Brook Tributary,River,494755,227439,SP9475527439,495722,228632,494461,226005,Heavily Modified
GB105033037640,2,13/09/2013,,"GB105033037790, GB105033038170, GB105033047921, GB640523160000, GB530503300300, GB530503311300",,GB105033037790,,Flit,River,502515,229511,TL0251529511,503631,232921,502131,226399,Heavily Modified
GB105033037650,2,13/09/2013,,"GB105033037790, GB105033038170, GB105033047921, GB640523160000, GB530503300300, GB530503311300",,GB105033037790,,Flit tributary,River,501707,232899,TL0170732899,502213,233155,501232,232891,Not Designated A/HMWB
GB105033037660,2,13/09/2013,,"GB105033037790, GB105033038170, GB105033047921, GB640523160000, GB530503300300, GB530503311300",,GB105033037790,,Running Waters-Steppingley,River,505670,236273,TL0567036273,507566,237371,503654,235950,Heavily Modified
GB105033037670,2,13/09/2013,,"GB105033037790, GB105033038170, GB105033047921, GB640523160000, GB530503300300, GB530503311300",,GB105033037790,,Chicksands Brook,River,511860,240185,TL1186040185,513589,241247,510061,239086,Heavily Modified
GB105033037680,2,13/09/2013,,"GB105033037700, GB105033038170, GB105033047921, GB640523160000, GB530503300300, GB530503311300",,GB105033037700,,Hiz (through Hitchin),River,518501,228911,TL1850128911,519131,230445,517440,227570,Heavily Modified
GB105033037690,2,13/09/2013,,"GB105033037700, GB105033038170, GB105033047921, GB640523160000, GB530503300300, GB530503311300",,GB105033037700,,Purwell,River,519701,230253,TL1970130253,520501,230445,519130,227110,Heavily Modified
GB105033037810,2,13/09/2013,,"GB105033037600, GB105033042750, GB205033000070, GB205033047665, GB640523160000, GB530503300300, GB530503311300",,GB105033037600,,Granta,River,559064,246883,TL5906446883,563066,251664,546368,242693,Not Designated A/HMWB
GB105033037820,2,13/09/2013,,"GB105033038170, GB105033047921, GB640523160000, GB530503300300, GB530503311300",,GB105033038170,,Millbridge and Potton Brooks,River,522646,250002,TL2264650002,528766,252677,518085,246707,Heavily Modified
GB105033037830,2,13/09/2013,GB105033037630,"GB105033037971, GB105033037972, GB105033047921, GB105033047923, GB640523160000, GB530503300300, GB530503311300",GB105033037630,GB105033037971,,Clipstone Brook,River,495030,226172,SP9503026172,498219,227582,491736,224549,Heavily Modified
GB105033037840,2,13/09/2013,,"GB105033037971, GB105033037972, GB105033047921, GB105033047923, GB640523160000, GB530503300300, GB530503311300",,GB105033037971,,Newton Longville Brook,River,487025,231376,SP8702531376,488429,233311,484587,230039,Heavily Modified
GB105033037850,2,13/09/2013,,"GB105033037920, GB105033038000, GB105033047921, GB105033047923, GB640523160000, GB530503300300, GB530503311300",,GB105033037920,,Beachampton Brook,River,477628,236668,SP7762836668,477971,237420,477093,235916,Heavily Modified
GB105033037860,2,13/09/2013,"GB105033037940, GB105033037950, GB105033037880, GB105033037890, GB105033037980","GB105033037920, GB105033038000, GB105033047921, GB105033047923, GB640523160000, GB530503300300, GB530503311300","GB105033037950, GB105033037880, GB105033037890",GB105033037920,,Ouse (Brackley to Buckingham),River,466282,234132,SP6628234132,472639,236092,459372,233362,Heavily Modified
GB105033037870,2,13/09/2013,,"GB105033037920, GB105033038000, GB105033047921, GB105033047923, GB640523160000, GB530503300300, GB530503311300",,GB105033037920,,Weald Brook,River,479381,237506,SP7938137506,480585,239605,478711,235850,Heavily Modified
GB105033037880,2,13/09/2013,"GB105033037940, GB105033037980","GB105033037920, GB105033037860, GB105033038000, GB105033047921, GB105033047923, GB640523160000, GB530503300300, GB530503311300","GB105033037940, GB105033037980",GB105033037860,,Ouse US Brackley,River,461878,239290,SP6187839290,462376,239630,459336,236091,Not Designated A/HMWB
GB105033037890,3,13/09/2013,,"GB105033037920, GB105033037860, GB105033038000, GB105033047921, GB105033047923, GB640523160000, GB530503300300, GB530503311300",,GB105033037860,,Stowe Brook,River,466671,237127,SP6667137127,467041,239780,465956,234324,Heavily Modified
GB105033037980,2,13/09/2013,,"GB105033037920, GB105033037860, GB105033037880, GB105033038000, GB105033047921, GB105033047923, GB640523160000, GB530503300300, GB530503311300",,GB105033037880,,Syresham Stream,River,463541,241910,SP6354141910,463897,244576,462375,239586,Not Designated A/HMWB
GB105033037990,2,13/09/2013,,"GB105033037920, GB105033038000, GB105033047921, GB105033047923, GB640523160000, GB530503300300, GB530503311300",,GB105033037920,,Potterspury Brook,River,478247,241723,SP7824741723,478958,242385,477588,241296,Heavily Modified
GB105033038000,2,13/09/2013,"GB105033037900, GB105033037910, GB105033037920, GB105033037940, GB105033037950, GB105033037960, GB105033038070, GB105033038260, GB105033038270, GB105033038280, GB105033030550, GB105033030570, GB105033030580, GB105033037850, GB105033037860, GB105033037870, GB105033037880, GB105033037890, GB105033037980, GB105033037990, GB105033038180, GB105033038200, GB105033038210, GB105033038220, GB105033038230, GB105033038240, GB105033038250","GB105033047921, GB105033047923, GB640523160000, GB530503300300, GB530503311300","GB105033037900, GB105033037920, GB105033038070, GB105033038180",GB105033047923,,Ouse (Wolverton to Newport Pagnell),River,487832,244204,SP8783244204,488039,245522,480189,241640,Heavily Modified
GB105033038010,2,13/09/2013,,"GB105033038110, GB105033047921, GB105033047923, GB640523160000, GB530503300300, GB530503311300",,GB105033038110,,Harrowden Brook,River,504969,245223,TL0496945223,506838,247310,503683,242727,Heavily Modified
GB105033038020,2,13/09/2013,,"GB105033037610, GB105033042750, GB205033000070, GB205033047665, GB640523160000, GB530503300300, GB530503311300",,GB105033037610,,Whaddon Brook,River,535904,246633,TL3590446633,537147,247565,535543,245037,Heavily Modified
GB105033038030,2,13/09/2013,,"GB105033037610, GB105033042750, GB205033000070, GB205033047665, GB640523160000, GB530503300300, GB530503311300",,GB105033037610,,Mill River,River,531940,245837,TL3194045837,532269,247911,531066,243046,Not Designated A/HMWB
GB105033038040,2,13/09/2013,,"GB105033047921, GB105033047923, GB640523160000, GB530503300300, GB530503311300",,GB105033047923,,Chicheley Brook,River,491932,246471,SP9193246471,494285,246831,488608,242749,Not Designated A/HMWB
GB105033038050,2,13/09/2013,,"GB105033038110, GB105033047921, GB105033047923, GB640523160000, GB530503300300, GB530503311300",,GB105033038110,,Elstow Brook (US Shortstown),River,502523,245113,TL0252345113,506838,247548,499773,241185,Heavily Modified
GB105033038060,2,13/09/2013,,"GB105033037610, GB105033042750, GB205033000070, GB205033047665, GB640523160000, GB530503300300, GB530503311300",,GB105033037610,,Mel,River,537865,245869,TL3786545869,538116,247695,537216,244041,Heavily Modified
GB105033038170,2,13/09/2013,"GB105033037510, GB105033037530, GB105033037700, GB105033037710, GB105033037720, GB105033037730, GB105033037740, GB105033037750, GB105033037770, GB105033037790, GB105033037800, GB105033037500, GB105033037640, GB105033037650, GB105033037660, GB105033037670, GB105033037680, GB105033037690, GB105033037820","GB105033047921, GB640523160000, GB530503300300, GB530503311300","GB105033037700, GB105033037720, GB105033037770, GB105033037790, GB105033037800, GB105033037820",GB105033047921,,Ivel (DS Langford to Roxton),River,518477,246710,TL1847746710,518789,253537,515255,238655,Heavily Modified
GB105033038180,2,13/09/2013,"GB105033038260, GB105033038270, GB105033038280, GB105033038230, GB105033038240, GB105033038250","GB105033038000, GB105033047921, GB105033047923, GB640523160000, GB530503300300, GB530503311300","GB105033038260, GB105033038270, GB105033038280, GB105033038250",GB105033038000,,Tove (DS Greens Norton),River,475216,248618,SP7521648618,480190,249273,466728,242151,Heavily Modified
GB105033038190,2,13/09/2013,,"GB105033047921, GB640523160000, GB530503300300, GB530503311300",,GB105033047921,,Stone Brook,River,517442,252955,TL1744252955,518431,255211,516546,249667,Heavily Modified
GB105033038200,2,13/09/2013,,"GB105033037920, GB105033030580, GB105033038000, GB105033038220, GB105033047921, GB105033047923, GB640523160000, GB530503300300, GB530503311300",,GB105033030580,,Horwood Tributary,River,475542,229850,SP7554229850,478920,230677,472710,228562,Heavily Modified
GB105033038210,2,13/09/2013,,"GB105033037920, GB105033038000, GB105033038220, GB105033047921, GB105033047923, GB640523160000, GB530503300300, GB530503311300",,GB105033038220,,Padbury Brook,River,461499,228766,SP6149928766,469676,229474,450882,226616,Heavily Modified
GB105033038220,2,13/09/2013,"GB105033030550, GB105033030570, GB105033030580, GB105033038200, GB105033038210","GB105033037920, GB105033038000, GB105033047921, GB105033047923, GB640523160000, GB530503300300, GB530503311300","GB105033030580, GB105033038210",GB105033037920,,Padbury Brook (The Twins),River,471277,231657,SP7127731657,473148,234487,469675,227558,Heavily Modified
GB105033038230,2,13/09/2013,,"GB105033038260, GB105033038000, GB105033038180, GB105033047921, GB105033047923, GB640523160000, GB530503300300, GB530503311300",,GB105033038260,,Helmdon Brook,River,458449,243776,SP5844943776,460807,245170,455107,243724,Heavily Modified
GB105033038240,2,13/09/2013,,"GB105033038260, GB105033038000, GB105033038180, GB105033047921, GB105033047923, GB640523160000, GB530503300300, GB530503311300",,GB105033038260,,Sulgrave Brook,River,459297,245645,SP5929745645,460782,246138,457987,244962,Heavily Modified
GB105033038250,2,13/09/2013,,"GB105033038000, GB105033038180, GB105033047921, GB105033047923, GB640523160000, GB530503300300, GB530503311300",,GB105033038180,,Silverstone Brook,River,467416,245846,SP6741645846,469821,248659,464566,243789,Heavily Modified
GB105033042730,2,13/09/2013,,"GB105033047921, GB640523160000, GB530503300300, GB530503311300",,GB105033047921,,West Brook,River,529357,267277,TL2935767277,532082,269850,526347,264793,Heavily Modified
GB105033042740,2,13/09/2013,,"GB105033047921, GB640523160000, GB530503300300, GB530503311300",,GB105033047921,,Fen Drayton Drain,River,534729,268517,TL3472968517,535286,270128,533505,267289,Heavily Modified
GB105033042750,2,13/09/2013,"GB105033037540, GB105033037550, GB105033037560, GB105033037570, GB105033037580, GB105033037590, GB105033037600, GB105033038080, GB105033038100, GB105033038120, GB105033038150, GB105033042670, GB105033042680, GB105033042690, GB105033042700, GB105033042710, GB105033042720, GB105033037480, GB105033037490, GB105033037610, GB105033037620, GB105033037810, GB105033038020, GB105033038030, GB105033038060, GB105033042780, GB105033038030","GB205033000070, GB205033047665, GB640523160000, GB530503300300, GB530503311300","GB105033037600, GB105033042670, GB105033042680, GB105033042690, GB105033042700, GB105033042710, GB105033042720, GB105033037610, GB105033037620",GB205033000070,,Cam,River,543534,254972,TL4353454972,553931,274653,542894,254045,Heavily Modified
GB105033042770,2,13/09/2013,,"GB105033047921, GB640523160000, GB530503300300, GB530503311300",,GB105033047921,,Swavesey Drain,River,537604,273882,TL3760473882,539212,274706,536086,268112,Not Designated A/HMWB
GB105033042780,2,13/09/2013,,"GB105033042720, GB105033042750, GB205033000070, GB205033047665, GB640523160000, GB530503300300, GB530503311300",,GB105033042720,,New River,River,558183,269905,TL5818369905,561873,270454,554199,268606,Heavily Modified
GB105033042790,2,13/09/2013,"GB105033042810, GB105033042820, GB105033042830, GB105033042870","GB105033047921, GB640523160000, GB530503300300, GB530503311300","GB105033042810, GB105033042820, GB105033042870",GB105033047921,,Alconbury and Brampton Brooks,River,522543,270699,TL2254370699,524136,273626,519244,269231,Heavily Modified
GB105033042800,2,13/09/2013,,"GB105033047921, GB640523160000, GB530503300300, GB530503311300",,GB105033047921,,Marley Gap Brook,River,531955,273411,TL3195573411,534243,275503,529215,270554,Heavily Modified
GB105033042810,2,13/09/2013,,"GB105033042790, GB105033047921, GB640523160000, GB530503300300, GB530503311300",,GB105033042790,,Cock Brook,River,513247,274195,TL1324774195,519384,279386,507214,273611,Heavily Modified
GB105033042820,2,13/09/2013,,"GB105033042790, GB105033047921, GB640523160000, GB530503300300, GB530503311300",,GB105033042790,,Alconbury Brook,River,514743,279108,TL1474379108,519784,285095,508588,273625,Heavily Modified
GB105033042830,2,13/09/2013,,"GB105033042790, GB105033042870, GB105033047921, GB640523160000, GB530503300300, GB530503311300",,GB105033042870,,Ellington Brook (Trib),River,515908,271293,TL1590871293,517174,271911,514633,270745,Heavily Modified
GB105033042860,2,13/09/2013,,"GB205033000070, GB205033047665, GB640523160000, GB530503300300, GB530503311300",,GB205033000070,,Soham Lode,River,563624,269005,TL6362469005,564369,273204,561892,258292,Heavily Modified
GB105033042870,2,13/09/2013,GB105033042830,"GB105033042790, GB105033047921, GB640523160000, GB530503300300, GB530503311300",GB105033042830,GB105033042790,,Ellington Brook,River,515745,272180,TL1574572180,519925,273258,512323,271897,Heavily Modified
GB105033042920,2,13/09/2013,,"GB105033042940, GB105033043051, GB105033043052, GB205033000070, GB205033047665, GB640523160000, GB530503300300, GB530503311300",,GB105033042940,,Lark (US Hawstead),River,586958,258237,TL8695858237,587812,259625,586332,256472,Not Designated A/HMWB
GB105033042930,2,13/09/2013,,"GB105033042940, GB105033043051, GB105033043052, GB205033000070, GB205033047665, GB640523160000, GB530503300300, GB530503311300",,GB105033042940,,Hawstead Tributary,River,583261,259733,TL8326159733,586531,259898,581078,257996,Not Designated A/HMWB
GB105033042940,2,13/09/2013,"GB105033042920, GB105033042930, GB105033042920","GB105033043051, GB105033043052, GB205033000070, GB205033047665, GB640523160000, GB530503300300, GB530503311300","GB105033042920, GB105033042930, GB105033042920",GB105033043051,,Lark (Hawstead to Abbey Gardens),River,587283,261901,TL8728361901,587849,264133,585888,259624,Heavily Modified
GB105033042950,2,13/09/2013,,"GB105033043051, GB105033043052, GB205033000070, GB205033047665, GB640523160000, GB530503300300, GB530503311300",,GB105033043051,,Linnet,River,580910,262556,TL8091062556,586054,264133,579575,257520,Heavily Modified
GB105033042960,2,13/09/2013,,"GB105033047921, GB105033043270, GB640523160000, GB530503300300, GB530503311300",,GB105033043270,,Pertenhall Brook,River,508490,265537,TL0849065537,511158,265769,505463,264188,Heavily Modified
GB105033042970,2,13/09/2013,,"GB105033043020, GB205033000070, GB205033047665, GB640523160000, GB530503300300, GB530503311300",,GB105033043020,,Lee Brook,River,567270,269606,TL6727069606,567330,271598,566314,267790,Heavily Modified
GB105033043060,2,13/09/2013,,"GB105033043090, GB105033043100, GB105033043110, GB105033043400, GB205033000070, GB205033047665, GB640523160000, GB530503300300, GB530503311300",,GB105033043110,,Little Ouse (US Thelnetham),River,604702,276510,TM0470276510,607203,278834,602111,275309,Heavily Modified
